M1,M2,M3,Inclination,Orientation
123.050134955681,116.2348019826,-239.911179808359,17.5240975105707,-54.9611483852628
122.743602535286,116.780257803564,-239.811485152006,17.4949339587985,-54.9542728917212
122.968774948772,116.941831901791,-239.695174719594,17.4694373369152,-54.9130199304718
123.290777229636,116.502946230721,-239.896855863481,17.4878292821389,-54.9456785247942
123.837378966191,115.800499973891,-239.779972473274,17.4824434788647,-54.9554188073114
123.362396954027,115.921394068663,-239.771378106347,17.4770003798109,-54.9628672586482
123.269577791216,116.605505676049,-239.985091363931,17.4779744080626,-54.9737534567556
123.43974625637,116.60779750723,-239.923211922057,17.4735626330401,-55.0184441647758
123.46094569479,116.301265086835,-239.696320635185,17.4531653355335,-54.957710638492
123.303382301129,116.121929296959,-239.828100928065,17.4635931674049,-54.9834937392729
122.841005360458,116.17120366734,-239.518130760899,17.442393728985,-54.9519810605407
122.816368175268,116.277773817235,-239.108465937381,17.3974738378468,-54.8648914756808
123.322289908368,116.333350723362,-239.288947642847,17.4252049951311,-54.8901016186665
123.537149081542,116.779111887974,-239.98279953275,17.4704686609464,-55.0281844472931
123.466675272741,117.186484880312,-240.000561224399,17.4396435315684,-55.053967548074
123.410525408818,116.699470754451,-239.578864287183,17.4101362051192,-54.9605754274676
123.162434683527,115.75580926587,-239.250559470573,17.3877335553295,-54.9038526057497
0.137713843806464,0.135474724743093,-0.115321507257161,-0.0219843905991697,0
1.26517675531813,1.23158996936756,-1.20583551647643,-0.0518927875049984,-0.287109151140055
3.48651693830648,3.45292442277796,-3.37454952598201,-0.116109897183261,-0.955006052924057
6.80731156394931,6.78382029434895,-6.66286890379683,-0.154188672247656,-1.99601307089725
11.2309468128159,11.2477344762132,-11.0383756978724,-0.171365946945677,-3.37609651202886
16.8581945019137,16.7842829463419,-16.5726896326,-0.157231078139801,-5.13410291482877
23.4874880789159,23.4169569743353,-23.1684078828075,-0.147278801238377,-7.21594506343661
31.2039690721788,31.2219026511664,-30.8479330982845,-0.123890664041137,-9.58197427842935
39.9919384381158,39.9594517311319,-39.6426060704246,0.166352566238283,-12.100754041604
49.8826796723412,48.9948242730065,-49.6610023014051,0.798445335404559,-14.2323862226087
61.0308913795402,56.8602169972239,-60.6533121925489,2.20169346019331,-16.5954933528462
72.1754934526298,63.631546811639,-72.7713695595659,3.38848729730636,-19.1222372293732
82.2555399423664,69.4023777241966,-85.9728901171752,4.39331604122161,-22.0867208613801
91.2819170468574,73.9826023384724,-99.7158557911831,5.8286366245084,-25.0248484348109
99.2053503957215,77.4701964374337,-113.47543724125,7.34390372782318,-28.0672543269556
106.026412946754,79.8559926963585,-127.155950515588,8.40289589098553,-31.0237165498306
111.778909209867,81.185254781062,-139.653305942982,9.60427952539379,-33.753860443629
116.368301148865,81.4247511394267,-151.037404374436,10.717536521333,-36.1728882546713
119.883970179788,80.7606930548701,-161.30137031641,11.5526798035157,-38.3902349218276
122.268620523123,80.1046563794453,-170.485310814562,12.4898668690112,-40.0896277421856
123.559494435552,80.3263910461609,-178.683190947294,13.6857443790082,-41.5237411033981
123.798990793917,80.8202806655637,-185.647492947109,14.3856123257605,-42.9108719254098
123.150975527624,81.3800604314065,-191.58505457805,15.0790631452073,-43.9954810315925
122.858767052107,81.2969815511125,-196.441444849578,15.6750538437024,-44.8726794159378
123.344635262378,80.3980107705522,-200.224685170827,16.1741573790409,-45.4496479156345
123.83279530383,79.9356338298817,-202.86258285961,16.7453390050068,-45.8501454144309
123.377293856701,80.3378502020635,-204.403266370716,16.9466763742158,-46.1704288219091
123.262702297675,81.0127944847276,-204.85590302887,16.8990062856609,-46.3829961639026
123.211709053908,81.084414209119,-204.348262422384,16.7524436816664,-46.362942641073
123.287339482865,80.8168429187929,-203.881874777147,16.7207591155957,-46.2248598124465
123.636843737895,80.5292181056372,-203.744937864111,16.689303732643,-46.1486564256941
123.407660619843,80.2582090685403,-203.620606022568,16.7563397946733,-46.0615668408342
122.898874097766,80.6501122004098,-203.815411672912,16.7576575976021,-46.1412079743574
123.390471885989,80.7641308016408,-203.976985771139,16.647535109378,-46.2191302344952
123.569807675865,80.2559172373598,-203.566747989825,16.7176078477225,-46.0707341655563
123.212854969498,80.4329611960552,-203.865831958884,16.7358279056076,-46.0804744480735
123.121754680072,80.6970947396105,-204.269194246656,16.6950333105943,-46.2059522052072
123.232908492328,80.7125646000791,-204.183823535181,16.702367170372,-46.2162654455195
122.903457760127,81.1010299851778,-204.013655070027,16.6611715049021,-46.2563724911787
122.819805922038,81.0855601247092,-204.000477040739,16.5112284499164,-46.2678316470813
123.591007114284,80.7383477008599,-204.296123263027,16.6227833326283,-46.2781448873937
123.632260075534,80.138460889358,-203.883020692738,16.6933144372089,-46.1142789579863
123.35151075592,80.2100806137493,-203.782180120794,16.7165765236912,-46.091360646181
123.431151889443,80.1195532821187,-203.644097292168,16.6447849119613,-46.0718800811466
123.423130480311,80.36649809182,-203.657848279251,16.7080394525438,-46.078182616893
123.00315241648,80.6890733304787,-204.139132827161,16.5922446821479,-46.2099629097731
123.058156364813,80.8495015131153,-203.992455631608,16.6576764623518,-46.2351730527589
123.464383441561,80.8134051720221,-203.966672530827,16.5277869301956,-46.2065251630023
123.83394121942,80.6982406552008,-204.4405086274,16.6310912206577,-46.2878851699109
123.411671324409,80.4106158420451,-204.43936271181,16.7071227200716,-46.2420485463004
123.240356943664,80.5211966965054,-204.053189157891,16.7190402422103,-46.174439526475
123.46323752597,81.08899787148,-204.058345778048,16.5493874390721,-46.2833015075498
123.184780037537,81.0597770239283,-204.044021833169,16.5222292395829,-46.2758530562131
123.061594111584,81.0208158938594,-204.437070880629,16.5684096378704,-46.3314299623408
123.062740027174,81.2442694339605,-204.477177926288,16.5938489639742,-46.3675263034341
123.058156364813,80.8896085587745,-204.103036486068,16.4815492361286,-46.3199708064382
123.219157505245,80.8707009515352,-203.991309716017,16.6046205705227,-46.2500699554323
123.174466797224,80.9130998283749,-204.467437643771,16.5028632661074,-46.3302840467506
123.243794690435,80.4730682417144,-204.258881006343,16.643066038576,-46.2649668581057
123.335467937656,80.353320062532,-203.647535038939,16.6471340389214,-46.1251651560937
123.580693873972,80.6758953011907,-203.790774487721,16.5317976347615,-46.1973578382802
123.4597997792,80.7543905191236,-203.788482656541,16.6026152182397,-46.2002226272559
123.06675073174,81.1193646346219,-203.998185209559,16.5020611251943,-46.3136682706918
0.329169982880609,0.310136324926363,-0.272069009017871,-0.0355749494996725,-0.0487014125861146
1.70743141822371,1.69287256064943,-1.6256989887483,-0.0883615511650752,-0.496467929480854
4.21539373822625,4.22322607128569,-4.06312447459228,-0.127288303766263,-1.30284873034798
7.88773807822751,7.82952556624221,-7.63810036688901,-0.156497692162033,-2.48944432406391
12.6014045629893,12.5286389230077,-12.2878820574937,-0.142935781151286,-4.0113348194904
18.3875907444564,18.3372277542644,-18.055103335942,-0.120584697563233,-5.88209931637205
25.3069155573538,25.150154304606,-24.9967735028495,-0.140420496430662,-8.1128531959344
33.3043750533489,31.3126018701356,-32.9427240930623,0.0177445029152022,-10.3927095585395
42.4954202281605,36.4057383026125,-42.013963792912,0.640331902260257,-12.5691470391234
52.6492636819099,40.3837842742058,-52.1801831350363,1.4847055345225,-14.8219024980188
63.9191716247946,43.3093640719233,-63.4333034145237,2.79477926266708,-17.163982077175
74.8718328365155,45.0705217425964,-75.8143484095057,4.33565127688846,-19.4695642447815
84.811504666445,45.7523988145816,-89.2977642023193,6.11458267132434,-21.8232748671789
93.5582783669121,45.5273409926542,-101.986487533287,8.333768533003,-23.9569696962461
101.180335915537,45.1018625339901,-113.575704855398,9.98042631789718,-25.8534599981291
107.669082945394,44.8085654386626,-124.091772227229,11.6362743458253,-27.6072838090246
113.08009636261,44.781693718071,-133.58052627239,13.2372903127593,-29.1061414010868
117.408219547028,45.3258317361067,-141.876955145885,14.3327283212699,-30.5797888501633
120.581259816462,45.1858581467563,-149.050386740923,15.4289111749142,-31.7938864180455
122.645053794523,44.9753534528252,-155.134052609622,16.3839172278383,-32.7667687541776
123.624811624197,45.1589864261646,-160.169205713231,17.1069899652934,-33.6382375605716
123.565224013504,45.0571145301904,-164.01719026533,17.6788591406135,-34.301149729538
123.130922004794,45.2452165743318,-166.798327402895,18.1068013177967,-34.8191035763362
122.721257181276,45.0582031500011,-168.449018810667,18.3473862959721,-35.0912585290234
123.145245949673,45.0156896816024,-169.038019424061,18.5164088455357,-35.2207469907229
123.79154234258,44.6383396777292,-168.59455009063,18.4297776269119,-35.1336574058631
123.570953591455,44.877950627653,-168.20150104317,18.4234750911655,-35.0626106392668
123.213427927293,45.2384556723493,-168.30979006645,18.1757281405509,-35.1307926168874
123.481572175414,44.742503404884,-168.412922469574,18.2341125398747,-35.0992799381552
123.697577264179,44.529764175552,-168.33328133605,18.3246398715054,-35.0471407787983
123.014611572383,45.1746854697512,-167.985495954406,18.2384097233382,-35.0603188080863
122.754488733393,45.773655548781,-168.497147265458,17.9640775310296,-35.2356438933963
123.301090469948,45.2787919011265,-168.860975465366,18.0992382749009,-35.2556974162259
123.781229102268,44.8007159168693,-168.662732068251,18.2453425126593,-35.1777751560881
123.240356943664,45.2911104937218,-168.409484722803,18.2188145667447,-35.181785860654
122.755634648984,45.2115839517576,-167.947107782132,17.9788025463644,-35.1468354351511
122.851891558566,45.0056056244081,-167.845121294599,18.0675537088302,-35.0471407787983
122.986536640421,45.1500482845606,-168.239316257649,18.0146697043396,-35.1285007857069
123.46209161038,45.090689856985,-168.574496567801,18.0819922452675,-35.177202198293
123.651740640568,45.3851328679028,-168.883320819376,18.1223857698242,-35.2448112181184
123.130922004794,45.5408055008398,-168.59340417504,18.0579853136515,-35.2952315040899
122.842151276049,45.418765490477,-168.306352319679,17.9658537001945,-35.2115796660009
122.854183389746,44.9955215672138,-168.13446498114,17.9728437852951,-35.1193334609848
123.174466797224,44.8633974996566,-168.260515696069,18.0147270001191,-35.1050095161065
123.691847686228,44.795100930477,-168.233013721903,18.0338637904765,-35.1021447271309
123.349218924739,45.0223932878054,-168.012424970777,18.0237224375027,-35.1101661362627
123.173320881634,44.9014991930328,-168.253067244732,17.893546426449,-35.1153227564189
123.3303113175,45.0514995437981,-168.451310641847,18.1098952898904,-35.1663160001855
123.436308509599,45.7120625858044,-168.654710659119,17.9508422059621,-35.3175768581
122.800325357004,45.4926197502693,-168.398598524695,17.900364624211,-35.2946585462948
122.931532692089,44.8981187420416,-168.425527541067,17.950727614403,-35.2024123412787
123.464383441561,44.7312734320995,-168.588820512679,18.1163124171958,-35.150846139717
123.586423451923,45.2921991135326,-168.912541666928,18.0892688092657,-35.3032529132218
123.371564278749,45.134349240974,-168.589966428269,18.0059607458536,-35.2992422086559
123.028935517261,44.9383976750393,-168.274266683152,18.018393930008,-35.1932450165567
122.865642545649,44.8163576646764,-168.090347230915,17.9742188840034,-35.115895714214
123.062740027174,45.0694331227857,-168.238170342059,17.9979393367218,-35.1743374093173
123.058156364813,44.9316940688362,-168.214679072458,17.9174960622854,-35.1846506496297
123.239211028074,45.180243160364,-168.234732595288,18.007335844562,-35.1623052956196
123.837378966191,45.5475091070428,-168.875299410244,17.8951507082753,-35.3542461569884
123.409379493228,45.5687658412422,-168.643824461011,18.0190241835826,-35.3485165790371
122.947002552557,45.1007739141793,-168.078315117217,17.8255936319465,-35.2201740329278
-0.00111962828662104,0,0,0.00163292971612289,0
0.566530927542841,0.551975507715337,-0.498233212447656,-0.00159855224841485,-0.108632797956805
2.24484864132257,2.25604423663942,-2.12840642861813,-0.0349676142368346,-0.629279546392188
5.02487997034298,5.01592464000508,-4.83006859042055,-0.0658271210825808,-1.502180747274
8.88084582452776,7.70863147146961,-8.65916845359164,-0.0171142493405576,-2.59681661487143
13.9315260843855,9.31302788939494,-13.6370257776882,0.430583512618765,-3.70096358186804
20.0233852495549,9.79895339544539,-19.6538847674751,1.31356877069488,-4.80740238004517
27.2035204507959,9.92660839220054,-26.7837142743035,2.49575831896626,-6.00236315757002
35.4619049266935,9.59297506809586,-34.9961475350317,3.88916875841261,-7.2846427030728
44.8085654386626,9.65674527069392,-44.3226399326122,5.57212914920628,-8.69205623103215
55.3610156304846,9.73512589706782,-54.8952582388227,7.1127267166438,-10.3724841483713
66.7352591878626,9.54255478212435,-66.4384670499849,9.24877640224897,-12.2125954032135
77.4111817845353,9.40149257296314,-77.9640860568365,11.0948521477384,-14.0882300413538
86.9623882293661,9.6522761998919,-88.376448067749,12.8361854787,-15.8884061378753
95.467373740288,9.54370069771461,-97.7265463264889,14.3073692092574,-17.4193493664649
102.826443660948,9.48210773473805,-105.971408998421,15.8009555896045,-18.7961669481642
109.083142783777,9.3645367951772,-113.135673268737,17.0051982834104,-19.9730222593629
114.264400125145,9.0163503430762,-119.285802241671,17.9538445048085,-20.9447586799048
118.302033707432,9.34551459637886,-124.236157591602,18.7788464340174,-21.8150815707085
121.212659306696,9.65118758008115,-128.140292007623,19.1788855665778,-22.5633644511494
123.053572702452,9.52129804792499,-130.917991398417,19.6719730450673,-23.0211577294589
123.808158118639,9.23917362960258,-132.624259712317,19.9015572335763,-23.3145121205659
123.501625698244,9.47316959313401,-133.198363423038,20.1003162927071,-23.4313955107726
123.086231296774,9.69822741506139,-132.981212418684,19.8847695701789,-23.4881183324905
123.207125391547,9.26713397000496,-132.933083963893,19.7858770547394,-23.4090501567625
123.288485398455,9.30632428319191,-132.917614103424,19.9037917689773,-23.3964450852696
122.961899455231,9.92213932139852,-133.003557772694,19.7174658940007,-23.4795239655636
123.127484258024,9.80342246624741,-132.888393255872,19.5745702198951,-23.5213498846081
123.683826277096,9.34666051196912,-132.822503109432,19.6082601382488,-23.4061853677868
123.816179527771,9.08017784145377,-132.903863116341,19.6511746771041,-23.3758186046449
123.519387389893,9.19660286542436,-132.482166179125,19.6746659467045,-23.3477436726835
122.960753539641,9.69931603487214,-132.393357720879,19.4781987187541,-23.3970180430647
123.122900595663,9.55825382571093,-132.83453522313,19.3848638939273,-23.4657729784804
123.126338342433,9.49442632733336,-133.074031581495,19.6078017720127,-23.4898372058759
123.124046511253,9.49219179193235,-132.742861975909,19.4655936472612,-23.437698046519
122.864496630059,9.8292055670283,-132.76864507669,19.4724691408028,-23.4789510077684
123.124046511253,9.61984678868749,-132.753748174017,19.3384543125217,-23.4818157967441
123.468967103922,9.35897910456443,-133.041945944967,19.4563117309801,-23.4611893161194
123.158996936756,9.85046230122765,-132.864901986272,19.5362393434009,-23.5270794625594
122.845589022819,10.0464138671624,-132.774374654641,19.2592715452346,-23.5608839724722
122.942991847992,9.6421921426976,-132.642021403966,19.3428660875442,-23.5007234039834
123.082793550003,9.30294383220064,-133.001265941513,19.3375375800495,-23.468064809661
123.584131620743,9.51568306153271,-133.196071591858,19.5433440200605,-23.520776926813
123.189936657693,9.5918291525056,-132.695879436708,19.3840617530141,-23.5001504461883
122.947002552557,9.44515195695211,-132.457528993934,19.3099783101037,-23.4422817088801
122.909187338079,9.35221820258189,-132.808752122349,19.3189164517077,-23.4497301602168
123.502771613834,9.41157663015744,-133.044237776148,19.4244552775708,-23.507598897525
123.384169350242,9.59853275870863,-132.891831002643,19.4050320083159,-23.5666135504235
122.828400288965,9.85493137202967,-132.598476611536,19.3360478897821,-23.5345279138961
123.259837508699,9.50227584912665,-132.85458874596,19.1951575679595,-23.5752079173504
123.698723179769,9.38132445857453,-132.682128449625,19.4771100989433,-23.525360589174
123.564078097913,9.42951020914504,-133.124451867466,19.2691264193109,-23.5620298880624
123.004298332071,9.82359058063602,-132.889539171463,19.5593295425446,-23.6032828493118
123.188217784308,9.6702097788795,-132.449507584802,19.1441643241928,-23.5769267907358
123.447767665502,9.17981520202702,-132.72624619985,19.3658416951289,-23.4800969233587
123.639135569075,9.06894786866921,-133.051686227485,19.4443369130619,-23.533954956101
123.820763190132,9.18651880823005,-132.807606206759,19.5075341578648,-23.5104636865006
123.519387389893,9.55378475490891,-132.851723956984,19.3682481178685,-23.5935425667946
123.026643686081,9.66012572168519,-132.670096335927,19.3651541457748,-23.6027098915167
123.094825663701,9.71163462746745,-132.799011839832,19.2682669826182,-23.6256282033219
123.523971052254,9.30185521238989,-132.949126782156,19.3570754408634,-23.6027098915167
123.33260314868,9.49442632733336,-132.70275493025,19.4687449151344,-23.5906777778189
123.173320881634,9.42051477176148,-132.824794940613,19.2395617970821,-23.5986991869508
0.0302298835246769,-0.031349500352142,-0.0235121252641065,0.0026871720591637,0
0.887861128912675,-0.890101393891637,-0.822927821990499,0.0756132402234151,0.0290489602131348
2.84497036552054,-2.82145617760837,-2.71844982519975,0.649401824157178,0.0532850749471658
5.88588083781992,-5.87465086503536,-5.72800804694957,1.62361915195197,0.0696143721083994
10.0452679515721,-10.0654360659607,-9.82582511603703,2.93167606865769,0.0398205667615923
15.2873734107831,-15.1429307506306,-15.033209332863,4.79610365232519,0.0249236640881951
21.7420294518293,-19.5598623932941,-21.4128651985267,6.90272622557245,-0.191482495132719
29.168479209197,-22.8761994072908,-28.8292308987001,8.79082269575681,-0.771315783805113
37.6944349754208,-25.1266630350057,-37.3406335369275,10.7394979936203,-1.7404738942689
47.315370383919,-26.2596870748769,-46.9514848882314,12.5535969645636,-3.04068701875928
58.0136956303812,-26.4825103614032,-57.0259163915757,14.3073634796795,-4.67447617157482
69.4974887181883,-26.0592664381401,-65.8975948913814,16.1031278011785,-6.09764603890027
79.9052670667397,-26.0078148281374,-73.6646107621748,17.1735848498214,-7.45481116822665
89.1952047569909,-25.9865007981585,-80.3699358385908,18.4479002819719,-8.59184591266377
97.4097006657815,-26.1477311217083,-85.959139130092,19.361366894749,-9.54364340193509
104.49604267596,-26.2283462834832,-90.5204561371285,20.1465482571963,-10.3404558076235
110.524704596326,-26.1085408085214,-93.9232524824105,20.8142732716417,-10.9430928165421
115.38281374124,-25.837589067204,-96.216229578524,21.1595949347671,-11.4423682392191
119.109331240771,-26.0861381587317,-97.4142843281426,21.378350220948,-11.6897141193771
121.790773721983,-26.2865587954685,-97.6652398424099,21.4555849317316,-11.7426554196472
123.345781177968,-26.1499656571093,-97.2303648759056,21.3940492645346,-11.6925216125732
123.820763190132,-25.8107173466123,-97.2607316390475,21.1848623735323,-11.7281595874304
123.675231910169,-25.839823602605,-97.3982415098789,21.082875885999,-11.7611619564299
123.264994128855,-26.1454965863073,-97.4916336304852,21.0732501950408,-11.7326859540119
122.960753539641,-25.8365004473932,-97.1610369826947,21.1310616365695,-11.7374415037115
123.321143992778,-26.0066689125471,-97.3919389741325,20.8660686563215,-11.7686677035461
123.399639210711,-26.0189875051424,-97.2572938922767,21.1290562842866,-11.7666050554837
123.357240333871,-26.2026204784818,-97.3524048862684,20.8711106849187,-11.7400198137896
123.328019486319,-26.2026204784818,-97.551794198974,21.0842509847074,-11.7843667471327
123.297652723177,-25.9204387643799,-97.2137490998468,20.9415271979403,-11.7827051695268
123.37271019434,-26.1175362459049,-96.9931603487214,20.8583910218668,-11.7425981238677
123.44089217196,-26.089518609723,-97.2257812135445,20.8907058415122,-11.7652299567753
123.149829612034,-25.9014165655816,-97.1501507845873,20.8686469663996,-11.8016700725457
122.715527603325,-25.9171156091681,-96.9943062643117,20.7840783958383,-11.7652299567753
122.996276922939,-25.9495450203726,-97.0223811962731,20.7997201436454,-11.7847678175893
123.378439772291,-25.9596290775669,-96.9507614718817,20.7555450976408,-11.7749129435131
123.829357557059,-26.2428994114795,-97.3134437561995,20.7431119134865,-11.7848251133688
123.37614794111,-25.8029251205986,-97.0985845830255,20.9089258993973,-11.8193171726357
122.960753539641,-25.9148810737671,-97.1633288138753,20.5893300412734,-11.8551270348314
123.179050459585,-26.1063062731203,-97.0825417647618,20.896721898361,-11.8147908060542
123.447767665502,-26.0570319027391,-97.4331919353819,20.7158964182178,-11.862460894609
123.210563138318,-26.0032884615558,-97.2561479766865,20.9340787466036,-11.8734616842756
123.554910773191,-26.2955542328521,-97.2068736063052,20.7220270666256,-11.8126708622122
123.525116967844,-25.9215846799702,-97.4200139060939,20.9614661292108,-11.9029690107248
123.015757487973,-26.1220053167069,-97.157599235924,20.6738413160551,-11.8641224722149
122.874236912576,-26.0704964109247,-97.1031682453865,20.8459578377125,-11.8287136804758
123.437454425189,-26.0156070541511,-97.3758961558688,20.6385471158751,-11.8673883316472
123.696431348589,-26.1208594011167,-97.4509536270309,20.8326079210859,-11.8902493476729
123.446621749912,-25.9809431075457,-97.2418240318082,20.7347467296776,-11.8672164443086
123.183634121946,-25.8611376325839,-97.4927795460755,20.6987649801433,-11.9214755475075
122.996276922939,-25.9249078351819,-97.1306702195528,20.7259231796325,-11.9130530679191
123.694139517408,-26.4108333412324,-97.1174921902648,20.5962055348149,-11.8190879895176
123.798417836122,-26.4500236544193,-97.354696717449,20.8554116413321,-11.8309482158769
123.517095558713,-26.2339612698755,-97.2326567070861,20.6870766411227,-11.8741492336297
123.087377212365,-25.9921157845508,-97.000035842263,20.7317673491429,-11.8736335716141
122.989974387192,-25.8935670437883,-97.3214651653314,20.6083522400717,-11.9264029845456
123.311976668056,-25.9697131347612,-97.3661558733516,20.7595558022067,-11.9392372391566
123.709609377877,-26.2305808188842,-97.5397620852762,20.6576839062325,-11.9048024756692
123.06675073174,-25.9450759495705,-97.3323513634388,20.8577607682921,-11.9347681683546
122.748186197647,-25.9171156091681,-96.9673772479405,20.4890051313459,-11.9097299127073
123.156705105575,-26.1689878559077,-97.1833823367048,20.6593454838383,-11.8844624739421
123.46323752597,-26.1544347279113,-97.2687530481793,20.6916030077042,-11.9073807857473
123.013465656793,-25.7692924980244,-96.8608070980462,20.6938375431052,-11.9349973514726
0.136594284274779,-0.13099648661635,-0.11308238819379,-0.0124618320440951,0.00452636658153008
1.26181922263866,-1.26405948761762,-1.18232705814221,0.185970641143563,0.0210848468608099
3.48987447098594,-3.51786345927808,-3.33536494237301,0.923166788248637,0.0315699745117065
6.8050770285483,-6.83086012932919,-6.66063436839582,1.97145609979794,0.0150114942324267
11.2903052403914,-11.2578185334075,-11.0372870780616,3.52453268801341,0.0482430463500159
16.8581945019137,-16.7966015389372,-16.4932203864154,5.58942674504128,0.0496754408378396
23.4863994591051,-23.5110366442958,-23.0777086638383,7.86543856084101,0.0929337543702139
31.2039690721788,-31.2767347121604,-30.7482957377112,10.5220605103682,0.13200947599814
40.1139784484787,-38.8633261732671,-38.5296928491625,13.4196226719038,0.241845485324716
50.0148037398984,-45.4287922518917,-45.1421987627673,15.8817942049195,0.338732648481338
61.0343291263109,-50.8881060112368,-50.6451719061013,17.8585558939003,0.32160121040693
72.2213300762403,-55.297188132107,-55.0643380841658,19.6005767742161,0.27370193873399
82.3214300888064,-58.5608703247312,-58.4176308759485,20.8629173884483,0.226547512194722
91.450939596421,-60.710607972062,-60.6200806404314,21.8369456401707,0.255195401951266
99.3669244939484,-61.7339105941657,-61.7218784804679,22.241110068856,0.259263402296698
106.147307041527,-61.7339105941657,-61.7711528508492,22.3297466397627,0.253247345447823
111.793233154746,-61.4485776121905,-61.4766525441519,22.0879584502175,0.239610949923705
116.404970447754,-61.503008602728,-61.5144677586306,21.9164721821349,0.230099850524533
119.902877787027,-61.8244379257964,-61.8135517276889,21.9209985487164,0.232105202807492
122.285809256976,-61.8370429972892,-61.835897081699,21.987060582495,0.227636132005476
123.572099507045,-61.5167595898111,-61.5236350833527,21.8548219233788,0.208212862750536
123.762321495029,-61.7304728473949,-61.7184407336972,21.7015557131813,0.204374045523164
123.121754680072,-61.6468210093058,-61.7035438310237,21.8341954427541,0.200191453618709
122.881112406117,-61.4841009954886,-61.5133218430403,21.6204821851703,0.181169254820366
123.168737219273,-61.700106084253,-61.6164542461639,21.6201957062727,0.20746801761687
123.607622890343,-61.7184407336972,-61.7224514382631,21.6501041031786,0.187357199007779
123.204833560366,-61.5752012849144,-61.5929629765635,21.6084500714726,0.17704395869542
123.036956926393,-61.6703122789062,-61.6542694606425,21.518610289196,0.17291866257048
123.183634121946,-61.5929629765635,-61.6027032590807,21.5628999267596,0.17291866257048
123.088523127955,-61.5769201582998,-61.5660339601923,21.5268035856664,0.169194436902131
123.125192426843,-61.6342159378129,-61.6250486130908,21.5060625134827,0.169194436902131
123.388180054808,-61.805530318557,-61.739640172117,21.5276630223591,0.174121873940252
123.359532165052,-61.643383262535,-61.6903658017357,21.5915478165162,0.166788014162582
123.054718618042,-61.4520153589613,-61.4474316966003,21.4759822292383,0.159110379707825
122.873090996986,-61.6307781910421,-61.6221838241152,21.3820171508368,0.154240238449213
123.092533832521,-61.8020925717863,-61.7998007406057,21.5647333917041,0.158480126133182
123.491312457932,-61.7069815777945,-61.6978142530724,21.5148287677482,0.159339562825877
123.105138904014,-61.5064463494987,-61.5133218430403,21.4986713579255,0.130920856187392
123.148683696443,-61.8702745494068,-61.7562559481758,21.3777772631529,0.17016846515385
123.474696681873,-61.686928054965,-61.7946441204495,21.6281598196251,0.130691673069339
123.222595252015,-61.4686311350201,-61.4543071901418,21.3585258812365,0.129259278581509
122.932678607679,-61.4743607129714,-61.4829550798984,21.3795534323178,0.126509081164885
122.834129866917,-61.5064463494987,-61.4806632487179,21.36517219166,0.119805474961852
123.218011589654,-61.5694717069631,-61.5792119894804,21.3611614870941,0.105653417422121
123.587569367514,-61.7740176398248,-61.6410914313545,21.3801263901129,0.122269193480916
123.481572175414,-61.7104193245653,-61.8313134193379,21.4163373227652,0.0958558391253824
123.401931041891,-61.5860874830219,-61.6645827009548,21.4587361996049,0.0728802315406373
123.387034139218,-61.7035438310237,-61.6978142530724,21.3440300490197,0.0845112747817967
123.346927093559,-61.7092734089751,-61.7023979154335,21.463549045084,0.085198824135948
123.586423451923,-61.7717258086443,-61.7688610196687,21.389064531717,0.0708175834781642
123.349218924739,-61.6015573434905,-61.5144677586306,21.4749509052071,0.0764898656499635
122.776834087404,-61.38039563457,-61.38039563457,21.286447790609,0.053227779167651
122.97966114688,-61.7092734089751,-61.6800525614234,21.3105120180045,0.0416540317060064
123.530273588001,-61.8456373642162,-61.7195866492874,21.4380524232006,0.057639554190158
123.301090469948,-61.4841009954886,-61.3970114106288,21.3701569244776,0.0701873299035213
123.101701157243,-61.5391049438212,-61.5740553693242,21.218437700327,0.0270436079301701
123.597882607826,-61.84048074406,-61.7585477793563,21.3841370946788,0.0450917784767948
123.581839789562,-61.6353618534032,-61.5001438137523,21.4235565909838,0.0514516100027453
123.540586828313,-61.507592265089,-61.5494181841336,21.2541329709636,0.016386592940742
123.370418363159,-61.6726041100867,-61.5356671970504,21.327758047638,0.0162720013817126
123.260983424289,-61.6468210093058,-61.5918170609732,21.3103974264455,0.024236114734031
123.161288767936,-61.5694717069631,-61.6978142530724,21.3566351205126,-0.0218869877739971
123.127484258024,-61.5637421290118,-61.5276457879186,21.3233462726155,-0.0115164516821299
0.328050423348924,-0.320212933669329,-0.272069009017871,0.00665204000146931,0
1.70854868592421,-1.70519115324475,-1.6256989887483,0.330419030873995,0.0183919452237003
4.21427074094779,-4.22322607128569,-4.06535900999329,1.16406116363344,0.0281895235204393
7.8351405526345,-7.85416275143284,-7.63810036688901,2.3097991369786,0.017360621192467
12.600258647399,-12.5666833206043,-12.2867934376829,3.93558177756498,0.0250955514267329
18.3865021246457,-18.3372277542644,-17.2769693543748,6.01977534496404,0.0928764585907119
25.3046810219528,-25.2408535235752,-21.1934223629916,8.03746913882904,0.548034131042635
33.3021405179479,-33.2764147129465,-24.0126038981533,9.96199426562782,1.30926585765345
42.3677652314053,-42.3733802177976,-25.7312481004277,11.8948788466576,2.60197323502761
52.5239005163353,-52.5261350517363,-26.3604703510404,13.7661017097753,4.16992953718262
63.9105772578677,-61.8782959585386,-25.9428414141695,15.6403612492073,5.8047500140294
74.6781731017612,-70.1689952540817,-25.6842082654475,16.9591382062599,7.25381757369476
